evoked?,context,question,source,context_id,question_id
False,"I’ll be fine. If you’re not, I won’t hold it against you. It’s the thought that counts.",What?,255051__changing-direction,255051__changing-direction-642-19,255051__changing-direction-642-27-0
True,"When you reach the goal weight, can I feed you, and get you back to your usual size? Yes, that would be nice. Bazi, there’s someone to see Kele.",Can I help you?,255051__changing-direction,255051__changing-direction-642-22,255051__changing-direction-642-23-0
False,"When you reach the goal weight, can I feed you, and get you back to your usual size? Yes, that would be nice. Bazi, there’s someone to see Kele.",Your mother?,255051__changing-direction,255051__changing-direction-642-22,255051__changing-direction-642-25-0
True,Can I help you? Not really. I’m waiting for my mother.,Your mother?,255051__changing-direction,255051__changing-direction-642-24,255051__changing-direction-642-25-0
False,Can I help you? Not really. I’m waiting for my mother.,How much longer do you have to keep this up?,255051__changing-direction,255051__changing-direction-642-24,255051__changing-direction-642-14-1
True,I’m waiting for my mother. Your mother? Kele Ngobese.,What?,255051__changing-direction,255051__changing-direction-642-26,255051__changing-direction-642-27-0
False,I’m waiting for my mother. Your mother? Kele Ngobese.,"When you reach the goal weight, can I feed you, and get you back to your usual size?",255051__changing-direction,255051__changing-direction-642-26,255051__changing-direction-642-20-0
True,What? Kele’s my mom. She invited me to dinner?,Is that right?,255051__changing-direction,255051__changing-direction-642-28,255051__changing-direction-642-29-0
False,What? Kele’s my mom. She invited me to dinner?,Can I help you?,255051__changing-direction,255051__changing-direction-642-28,255051__changing-direction-642-23-0
True,"Oh. Hi, Mme. Hi, Brenda.","When did you have time to make a child this age, and why don’t I know about her?",255051__changing-direction,255051__changing-direction-642-33,255051__changing-direction-642-34-0
False,"Oh. Hi, Mme. Hi, Brenda.",Well?,255051__changing-direction,255051__changing-direction-642-33,255051__changing-direction-642-41-0
True,"Hi, Brenda. When did you have time to make a child this age, and why don’t I know about her? Sweetheart…",Why have you been hiding her?,255051__changing-direction,255051__changing-direction-642-35,255051__changing-direction-642-36-0
False,"Hi, Brenda. When did you have time to make a child this age, and why don’t I know about her? Sweetheart…",Really?,255051__changing-direction,255051__changing-direction-642-35,255051__changing-direction-642-48-0
True,Sweetheart… Why have you been hiding her? I haven’t been hiding her!,Then why don’t I know about her?,255051__changing-direction,255051__changing-direction-642-37,255051__changing-direction-642-38-0
False,Sweetheart… Why have you been hiding her? I haven’t been hiding her!,She invited me to dinner?,255051__changing-direction,255051__changing-direction-642-37,255051__changing-direction-642-28-1
True,I’ll explain. Let’s sit down. Talk to me.,Well?,255051__changing-direction,255051__changing-direction-642-40,255051__changing-direction-642-41-0
False,I’ll explain. Let’s sit down. Talk to me.,Excuse me?,255051__changing-direction,255051__changing-direction-642-40,255051__changing-direction-643-1-0
True,Hi. Hi. Brenda was here for our wedding.,Really?,255051__changing-direction,255051__changing-direction-642-47,255051__changing-direction-642-48-0
False,Hi. Hi. Brenda was here for our wedding.,Excuse me?,255051__changing-direction,255051__changing-direction-642-47,255051__changing-direction-643-1-0
True,You don’t speak like a South African.,Excuse me?,255051__changing-direction,255051__changing-direction-643-0,255051__changing-direction-643-1-0
False,You don’t speak like a South African.,Excuse me?,255051__changing-direction,255051__changing-direction-643-0,255051__changing-direction-643-7-0
True,"When you speak English, your accent doesn’t sound South African. I grew up in England. My parents went into exile when I was about a year old.",How long have you been in South Africa?,255051__changing-direction,255051__changing-direction-643-3,255051__changing-direction-643-4-0
False,"When you speak English, your accent doesn’t sound South African. I grew up in England. My parents went into exile when I was about a year old.",Really?,255051__changing-direction,255051__changing-direction-643-3,255051__changing-direction-642-48-0
True,How long have you been in South Africa? Just over two weeks. I came to find Mme.,Why?,255051__changing-direction,255051__changing-direction-643-5,255051__changing-direction-643-6-0
False,How long have you been in South Africa? Just over two weeks. I came to find Mme.,Excuse me?,255051__changing-direction,255051__changing-direction-643-5,255051__changing-direction-643-1-0
True,Just over two weeks. I came to find Mme. Why?,Excuse me?,255051__changing-direction,255051__changing-direction-643-6,255051__changing-direction-643-7-0
False,Just over two weeks. I came to find Mme. Why?,"Your being here makes me assume you accept our union, am I right?",255051__changing-direction,255051__changing-direction-643-6,255051__changing-direction-642-49-1
True,I came to find Mme. Why? Excuse me?,"You’re about twenty six years old, why didn’t you come sooner, if you were interested in finding her?",255051__changing-direction,255051__changing-direction-643-7,255051__changing-direction-643-8-0
False,I came to find Mme. Why? Excuse me?,How long have you been in South Africa?,255051__changing-direction,255051__changing-direction-643-7,255051__changing-direction-643-4-0
True,Where are you staying? At a bed and breakfast.,How long are you in town?,255051__changing-direction,255051__changing-direction-644-1,255051__changing-direction-644-2-0
False,Where are you staying? At a bed and breakfast.,Excuse me?,255051__changing-direction,255051__changing-direction-644-1,255051__changing-direction-643-7-0
True,At a bed and breakfast. How long are you in town? I leave in five days.,Do you like Joburg?,255051__changing-direction,255051__changing-direction-644-3,255051__changing-direction-644-4-0
False,At a bed and breakfast. How long are you in town? I leave in five days.,Why not?,255051__changing-direction,255051__changing-direction-644-3,255051__changing-direction-645-5-0
True,That has to be better then being alone and lonely in a strange bed and breakfast in a strange land. I don’t even know her. She could be fake for all I know.,Have you had her investigated?,255051__changing-direction,255051__changing-direction-645-2,255051__changing-direction-645-3-0
False,That has to be better then being alone and lonely in a strange bed and breakfast in a strange land. I don’t even know her. She could be fake for all I know.,How long are you in town?,255051__changing-direction,255051__changing-direction-645-2,255051__changing-direction-644-2-0
True,She could be fake for all I know. Have you had her investigated? No!,Why not?,255051__changing-direction,255051__changing-direction-645-4,255051__changing-direction-645-5-0
False,She could be fake for all I know. Have you had her investigated? No!,Would you like to spend the night?,255051__changing-direction,255051__changing-direction-645-4,255051__changing-direction-645-11-0
True,"She might not be. Can she spend the night? If she robs us, it’ll be your fault.",Do you want me to leave?,255051__changing-direction,255051__changing-direction-645-8,255051__changing-direction-645-9-0
False,"She might not be. Can she spend the night? If she robs us, it’ll be your fault.",Are you okay with this?,255051__changing-direction,255051__changing-direction-645-8,255051__changing-direction-645-17-0
True,"If she robs us, it’ll be your fault. Do you want me to leave? No.",Would you like to spend the night?,255051__changing-direction,255051__changing-direction-645-10,255051__changing-direction-645-11-0
False,"If she robs us, it’ll be your fault. Do you want me to leave? No.",You’d let me stay here?,255051__changing-direction,255051__changing-direction-645-10,255051__changing-direction-645-13-0
True,"No. Would you like to spend the night? Yes, spend the night, and er…the rest of your stay here, if you like.",You’d let me stay here?,255051__changing-direction,255051__changing-direction-645-12,255051__changing-direction-645-13-0
False,"No. Would you like to spend the night? Yes, spend the night, and er…the rest of your stay here, if you like.",What do you mean?,255051__changing-direction,255051__changing-direction-645-12,255051__changing-direction-645-20-0
True,"I could rob you or kill you. Yes, you could, but I reckon you wouldn’t have travelled half way across the world to meet a woman who might or might not have been alive, so you could rob her if you met her. It would have been a whole lot more lucrative to rob someone in England.",Are you okay with this?,255051__changing-direction,255051__changing-direction-645-16,255051__changing-direction-645-17-0
False,"I could rob you or kill you. Yes, you could, but I reckon you wouldn’t have travelled half way across the world to meet a woman who might or might not have been alive, so you could rob her if you met her. It would have been a whole lot more lucrative to rob someone in England.",Do you want me to leave?,255051__changing-direction,255051__changing-direction-645-16,255051__changing-direction-645-9-0
True,It would have been a whole lot more lucrative to rob someone in England. Are you okay with this? Yes.,What do I call you?,255051__changing-direction,255051__changing-direction-645-18,255051__changing-direction-645-19-0
False,It would have been a whole lot more lucrative to rob someone in England. Are you okay with this? Yes.,"Do I call you stepmme, aunty, or do I call you by your name?",255051__changing-direction,255051__changing-direction-645-18,255051__changing-direction-645-21-0
True,Are you okay with this? Yes. What do I call you?,What do you mean?,255051__changing-direction,255051__changing-direction-645-19,255051__changing-direction-645-20-0
False,Are you okay with this? Yes. What do I call you?,You’d let me stay here?,255051__changing-direction,255051__changing-direction-645-19,255051__changing-direction-645-13-0
True,Yes. What do I call you? What do you mean?,"Do I call you stepmme, aunty, or do I call you by your name?",255051__changing-direction,255051__changing-direction-645-20,255051__changing-direction-645-21-0
False,Yes. What do I call you? What do you mean?,Why did you never suggest we do it?,255051__changing-direction,255051__changing-direction-645-20,255051__changing-direction-647-2-0
True,"I didn’t expect you to have a car, or live in a mansion, Mme. I had steeled myself to live in a hut. I brought tinned food and bottled water in case I couldn’t eat what you eat.",Are you pleasantly surprised by the reality or are you disappointed?,255051__changing-direction,255051__changing-direction-646-0,255051__changing-direction-646-1-0
False,"I didn’t expect you to have a car, or live in a mansion, Mme. I had steeled myself to live in a hut. I brought tinned food and bottled water in case I couldn’t eat what you eat.",Do you want to come to work with me Brenda?,255051__changing-direction,255051__changing-direction-646-0,255051__changing-direction-647-7-0
True,I didn’t know you were a keen dancer. It never came up.,Why did you never suggest we do it?,255051__changing-direction,255051__changing-direction-647-1,255051__changing-direction-647-2-0
False,I didn’t know you were a keen dancer. It never came up.,What do you mean?,255051__changing-direction,255051__changing-direction-647-1,255051__changing-direction-645-20-0
True,"I didn’t think the jealous personality could stomach it. You were right, then, but I’m not jealous now. We’ll do it more often.",Are you sure about Brenda being here?,255051__changing-direction,255051__changing-direction-647-4,255051__changing-direction-647-5-0
False,"I didn’t think the jealous personality could stomach it. You were right, then, but I’m not jealous now. We’ll do it more often.",Do you want to come to work with me Brenda?,255051__changing-direction,255051__changing-direction-647-4,255051__changing-direction-647-7-0
True,We’ll do it more often. Are you sure about Brenda being here? Yes.,Do you want to come to work with me Brenda?,255051__changing-direction,255051__changing-direction-647-6,255051__changing-direction-647-7-0
False,We’ll do it more often. Are you sure about Brenda being here? Yes.,Can I take you to check out of the bed and breakfast afterwards?,255051__changing-direction,255051__changing-direction-647-6,255051__changing-direction-647-12-0
True,"You don’t have to do anything you don’t want to. Please, please don’t cry. Thank you for asking me.",Will you come to work with me?,255051__changing-direction,255051__changing-direction-647-9,255051__changing-direction-647-10-0
False,"You don’t have to do anything you don’t want to. Please, please don’t cry. Thank you for asking me.",Since when?,255051__changing-direction,255051__changing-direction-647-9,255051__changing-direction-647-16-0
True,Thank you for asking me. Will you come to work with me? Yes.,Can I take you to check out of the bed and breakfast afterwards?,255051__changing-direction,255051__changing-direction-647-11,255051__changing-direction-647-12-0
False,Thank you for asking me. Will you come to work with me? Yes.,Why did you never suggest we do it?,255051__changing-direction,255051__changing-direction-647-11,255051__changing-direction-647-2-0
True,Yes. Can I take you to check out of the bed and breakfast afterwards? I’d like that.,Brenda is your what?,255051__changing-direction,255051__changing-direction-647-13,255051__changing-direction-647-14-0
False,Yes. Can I take you to check out of the bed and breakfast afterwards? I’d like that.,Since when?,255051__changing-direction,255051__changing-direction-647-13,255051__changing-direction-647-16-0
True,I’d like that. Brenda is your what? Our daughter.,Since when?,255051__changing-direction,255051__changing-direction-647-15,255051__changing-direction-647-16-0
False,I’d like that. Brenda is your what? Our daughter.,Will you come to work with me?,255051__changing-direction,255051__changing-direction-647-15,255051__changing-direction-647-10-0
True,"I thought they’d throw us out. If Bob and Tom hadn’t been with me, I’d have left before your uncles decided to put me in a pot and cook me. They would never have cooked you.",You mean they’d have eaten me raw?,255051__changing-direction,255051__changing-direction-648-4,255051__changing-direction-648-5-0
False,"I thought they’d throw us out. If Bob and Tom hadn’t been with me, I’d have left before your uncles decided to put me in a pot and cook me. They would never have cooked you.",Since when?,255051__changing-direction,255051__changing-direction-648-4,255051__changing-direction-647-16-0
True,"They say you showed great determination, and they’re sure you’ll look after me well. I will, but I don’t know that I can meet your uncles again. You will, but it will be under more hospitable conditions.",Do you want to eat?,255051__changing-direction,255051__changing-direction-648-12,255051__changing-direction-648-13-0
False,"They say you showed great determination, and they’re sure you’ll look after me well. I will, but I don’t know that I can meet your uncles again. You will, but it will be under more hospitable conditions.",How come I didn’t see you at your mother’s?,255051__changing-direction,255051__changing-direction-648-12,255051__changing-direction-648-1-1
True,"How did my clothes get here from my other home? I spoke to your landlady, and told her I was your wife.",And she believed you?,255051__changing-direction,255051__changing-direction-649-1,255051__changing-direction-649-2-0
False,"How did my clothes get here from my other home? I spoke to your landlady, and told her I was your wife.",How did your visit go with your Nkgono?,255051__changing-direction,255051__changing-direction-649-1,255051__changing-direction-649-7-0
True,"I was driving your car, and I had a certified copy of your ID. I had to do some serious fast talking, then she let me take your things. Fortunately, you had paid for the month so she wouldn’t be losing by your leaving.",Did you get everything?,255051__changing-direction,255051__changing-direction-649-3,255051__changing-direction-649-4-0
False,"I was driving your car, and I had a certified copy of your ID. I had to do some serious fast talking, then she let me take your things. Fortunately, you had paid for the month so she wouldn’t be losing by your leaving.",How did your visit go with your Nkgono?,255051__changing-direction,255051__changing-direction-649-3,255051__changing-direction-649-7-0
True,"Yes. Do you mind? No, thank you for taking care of it.",How did your visit go with your Nkgono?,255051__changing-direction,255051__changing-direction-649-6,255051__changing-direction-649-7-0
False,"Yes. Do you mind? No, thank you for taking care of it.",Do you want to go and visit Ma with me?,255051__changing-direction,255051__changing-direction-649-6,255051__changing-direction-649-15-0
True,"Do you mind? No, thank you for taking care of it. How did your visit go with your Nkgono?",Nkgono?,255051__changing-direction,255051__changing-direction-649-7,255051__changing-direction-649-8-0
False,"Do you mind? No, thank you for taking care of it. How did your visit go with your Nkgono?",Would you like to meet my mom?,255051__changing-direction,255051__changing-direction-649-7,255051__changing-direction-649-11-0
True,"Nkgono? Your grandmother, Kele’s mom. It was nice, I enjoyed spending time with her, aunty and my cousins.",Would you like to meet my mom?,255051__changing-direction,255051__changing-direction-649-10,255051__changing-direction-649-11-0
False,"Nkgono? Your grandmother, Kele’s mom. It was nice, I enjoyed spending time with her, aunty and my cousins.",Do you mind?,255051__changing-direction,255051__changing-direction-649-10,255051__changing-direction-649-5-1
True,"I can only get there over the weekend. If you can extend your stay, I’d love to take you and Kele to visit her. That sounds great!",Do you want to go and visit Ma with me?,255051__changing-direction,255051__changing-direction-649-14,255051__changing-direction-649-15-0
False,"I can only get there over the weekend. If you can extend your stay, I’d love to take you and Kele to visit her. That sounds great!",Do you mind?,255051__changing-direction,255051__changing-direction-649-14,255051__changing-direction-649-5-1
True,"Of course, I like her. I’m thinking of inviting Brad and Stan to go with us. They’re having problems, and I think a change of scene will do them good.",Have they ever been to the rural areas?,255051__changing-direction,255051__changing-direction-649-17,255051__changing-direction-649-18-0
False,"Of course, I like her. I’m thinking of inviting Brad and Stan to go with us. They’re having problems, and I think a change of scene will do them good.",Are we staying with your Baba?,255051__changing-direction,255051__changing-direction-649-17,255051__changing-direction-649-20-1
True,"Are we staying with your Baba? No, we’ll stay with Ma and her husband. The last time I was there, Buti came to try and bully me into leaving, it didn’t work.",When were you there?,255051__changing-direction,255051__changing-direction-649-21,255051__changing-direction-649-22-0
False,"Are we staying with your Baba? No, we’ll stay with Ma and her husband. The last time I was there, Buti came to try and bully me into leaving, it didn’t work.",Who is he?,255051__changing-direction,255051__changing-direction-649-21,255051__changing-direction-650-3-0
True,"The last time I was there, Buti came to try and bully me into leaving, it didn’t work. When were you there? I needed a change after I was accused of fraud, so I went there.",How was your Ma?,255051__changing-direction,255051__changing-direction-649-23,255051__changing-direction-649-24-0
False,"The last time I was there, Buti came to try and bully me into leaving, it didn’t work. When were you there? I needed a change after I was accused of fraud, so I went there.","Why couldn’t we have left at five this morning, after a good night’s rest?",255051__changing-direction,255051__changing-direction-649-23,255051__changing-direction-650-1-1
True,"Why couldn’t we have left at five this morning, after a good night’s rest? We’ll have almost twenty-four hours with Ma because we drove this way. Good, here comes Mkwanazi.",Who is he?,255051__changing-direction,255051__changing-direction-650-2,255051__changing-direction-650-3-0
False,"Why couldn’t we have left at five this morning, after a good night’s rest? We’ll have almost twenty-four hours with Ma because we drove this way. Good, here comes Mkwanazi.",Do you come with bad news?,255051__changing-direction,255051__changing-direction-650-2,255051__changing-direction-650-5-2
True,"Do you come with bad news? No, Baba, everything is fine. I’ll open the gate for you.","How are you, my child?",255051__changing-direction,255051__changing-direction-650-7,255051__changing-direction-650-8-0
False,"Do you come with bad news? No, Baba, everything is fine. I’ll open the gate for you.",Who is he?,255051__changing-direction,255051__changing-direction-650-7,255051__changing-direction-650-3-0
True,"No, Baba, everything is fine. I’ll open the gate for you. How are you, my child?","I’m fine, Ma, how are you?",255051__changing-direction,255051__changing-direction-650-8,255051__changing-direction-650-9-0
False,"No, Baba, everything is fine. I’ll open the gate for you. How are you, my child?","Why couldn’t we have left at five this morning, after a good night’s rest?",255051__changing-direction,255051__changing-direction-650-8,255051__changing-direction-650-1-1
True,"I’m fine, Ma, how are you? We are well. Who are all these people?",Why are these white boys here?,255051__changing-direction,255051__changing-direction-650-10,255051__changing-direction-650-11-0
False,"I’m fine, Ma, how are you? We are well. Who are all these people?",Your friends?,255051__changing-direction,255051__changing-direction-650-10,255051__changing-direction-650-13-0
True,"No, Ma! Everything’s fine. These are my friends.",Your friends?,255051__changing-direction,255051__changing-direction-650-12,255051__changing-direction-650-13-0
False,"No, Ma! Everything’s fine. These are my friends.",What kind of friends are they?,255051__changing-direction,255051__changing-direction-650-12,255051__changing-direction-650-15-0
True,"Your friends? I’m sorry I didn’t tell you I was bringing guests. Show me where they’ll sleep, and I’ll start cleaning their huts.",What kind of friends are they?,255051__changing-direction,255051__changing-direction-650-14,255051__changing-direction-650-15-0
False,"Your friends? I’m sorry I didn’t tell you I was bringing guests. Show me where they’ll sleep, and I’ll start cleaning their huts.",What black girl has white boys as friends?,255051__changing-direction,255051__changing-direction-650-14,255051__changing-direction-650-15-1
True,You’re marrying one of them. No! It’s nothing like that.,Then what’s going on?,255051__changing-direction,255051__changing-direction-650-18,255051__changing-direction-650-19-0
False,You’re marrying one of them. No! It’s nothing like that.,"Can I come, too?",255051__changing-direction,255051__changing-direction-650-18,255051__changing-direction-651-4-0
True,She’ll stay here and help with the cooking. Oh. We’d love to come.,"Can I come, too?",255051__changing-direction,255051__changing-direction-651-3,255051__changing-direction-651-4-0
False,She’ll stay here and help with the cooking. Oh. We’d love to come.,Are you sure you’re not in trouble?,255051__changing-direction,255051__changing-direction-651-3,255051__changing-direction-650-15-2
True,"Alright. I’ll get my camera. It will be fine, Baba.",Whoever heard of a woman going walking with men?,255051__changing-direction,255051__changing-direction-651-9,255051__changing-direction-651-10-0
False,"Alright. I’ll get my camera. It will be fine, Baba.","Can I come, too?",255051__changing-direction,255051__changing-direction-651-9,255051__changing-direction-651-4-0
True,"I want to show these boys my herd of cattle. What will we do with that girl? She’ll look at the cattle, too.",How has she managed to never go to rural areas?,255051__changing-direction,255051__changing-direction-651-11,255051__changing-direction-651-12-0
False,"I want to show these boys my herd of cattle. What will we do with that girl? She’ll look at the cattle, too.",I thought she was your friend’s child?,255051__changing-direction,255051__changing-direction-651-11,255051__changing-direction-651-14-0
True,"She’ll look at the cattle, too. How has she managed to never go to rural areas? She grew up in England.",I thought she was your friend’s child?,255051__changing-direction,255051__changing-direction-651-13,255051__changing-direction-651-14-0
False,"She’ll look at the cattle, too. How has she managed to never go to rural areas? She grew up in England.",Why was she raised by other people?,255051__changing-direction,255051__changing-direction-651-13,255051__changing-direction-651-16-0
True,"She grew up in England. I thought she was your friend’s child? Yes, she is, but she was raised by other people, who took her to England.",Why was she raised by other people?,255051__changing-direction,255051__changing-direction-651-15,255051__changing-direction-651-16-0
False,"She grew up in England. I thought she was your friend’s child? Yes, she is, but she was raised by other people, who took her to England.",Whoever heard of a woman going walking with men?,255051__changing-direction,255051__changing-direction-651-15,255051__changing-direction-651-10-0
True,"Why couldn’t you raise her, Kele? I had her when I was still in school. I couldn’t look after her, so I gave her up for adoption.",What’s adoption?,255051__changing-direction,255051__changing-direction-651-17,255051__changing-direction-651-18-0
False,"Why couldn’t you raise her, Kele? I had her when I was still in school. I couldn’t look after her, so I gave her up for adoption.",How has she managed to never go to rural areas?,255051__changing-direction,255051__changing-direction-651-17,255051__changing-direction-651-12-0
True,"I couldn’t look after her, so I gave her up for adoption. What’s adoption? Don’t you look like a great hunter!",You like my outfit?,255051__changing-direction,255051__changing-direction-651-19,255051__changing-direction-651-20-0
False,"I couldn’t look after her, so I gave her up for adoption. What’s adoption? Don’t you look like a great hunter!",I thought she was your friend’s child?,255051__changing-direction,255051__changing-direction-651-19,255051__changing-direction-651-14-0
True,"You look as if you’re going on a safari. This is the closest I’ve gotten to the wilds, I figure I should use the outfit, and not let it gather dust. Can we go?",What’s adoption?,255051__changing-direction,255051__changing-direction-651-22,255051__changing-direction-651-23-0
False,"You look as if you’re going on a safari. This is the closest I’ve gotten to the wilds, I figure I should use the outfit, and not let it gather dust. Can we go?",Are you alright?,255051__changing-direction,255051__changing-direction-651-22,255051__changing-direction-654-0-0
True,"It’s… Some couples, who can’t have children, register with an organisation that can give them children who will be given up by women who have children that they can’t raise. The point is to let the couples get children who would otherwise be thrown away, or grow up in horrible circumstances.",Couldn’t you have taken that child home to your mother?,255051__changing-direction,255051__changing-direction-651-25,255051__changing-direction-651-26-0
False,"It’s… Some couples, who can’t have children, register with an organisation that can give them children who will be given up by women who have children that they can’t raise. The point is to let the couples get children who would otherwise be thrown away, or grow up in horrible circumstances.",Can we go?,255051__changing-direction,255051__changing-direction-651-25,255051__changing-direction-651-22-1
True,"She’d have killed me. She and Ntate worked hard to get me to university and if I’d told them I was pregnant, Ma would have been heart broken. She found out about Brenda last week.",Did you never wonder about your child?,255051__changing-direction,255051__changing-direction-651-27,255051__changing-direction-651-28-0
False,"She’d have killed me. She and Ntate worked hard to get me to university and if I’d told them I was pregnant, Ma would have been heart broken. She found out about Brenda last week.",What’s adoption?,255051__changing-direction,255051__changing-direction-651-27,255051__changing-direction-651-23-0
True,"I can’t marry you, Mkhize, I’m already married, to him.",What did you say?,255051__changing-direction,255051__changing-direction-655-0,255051__changing-direction-655-1-0
False,"I can’t marry you, Mkhize, I’m already married, to him.",Did you never wonder about your child?,255051__changing-direction,255051__changing-direction-655-0,255051__changing-direction-651-28-0
True,"I can’t marry you, Mkhize, I’m already married, to him. What did you say? I just told this man I can’t marry him because I’m married to you.",What?,255051__changing-direction,255051__changing-direction-655-2,255051__changing-direction-655-3-0
False,"I can’t marry you, Mkhize, I’m already married, to him. What did you say? I just told this man I can’t marry him because I’m married to you.",Did you never wonder about your child?,255051__changing-direction,255051__changing-direction-655-2,255051__changing-direction-651-28-0
True,What’s going on here? This has gone far enough. I won’t tolerate my wife marrying another man.,What?,255051__changing-direction,255051__changing-direction-656-1,255051__changing-direction-656-2-0
False,What’s going on here? This has gone far enough. I won’t tolerate my wife marrying another man.,Why didn’t you tell me you were married?,255051__changing-direction,255051__changing-direction-656-1,255051__changing-direction-656-7-0
True,"What? I paid amalobolo! My wife and I separated for a short while, but now…",Your wife?,255051__changing-direction,255051__changing-direction-656-4,255051__changing-direction-656-5-0
False,"What? I paid amalobolo! My wife and I separated for a short while, but now…",Why didn’t you tell me you were married?,255051__changing-direction,255051__changing-direction-656-4,255051__changing-direction-656-7-0
True,Your wife? What wife? We met and married when I was at school.,Why didn’t you tell me you were married?,255051__changing-direction,255051__changing-direction-656-6,255051__changing-direction-656-7-0
False,Your wife? What wife? We met and married when I was at school.,He’s not married to her?,255051__changing-direction,255051__changing-direction-656-6,255051__changing-direction-656-14-0
True,"Can you hear me? Stan, Stan! Bazi.","Brad is not married tothat woman, he’s rescuing her from making a mistake, do you understand?",255051__changing-direction,255051__changing-direction-656-12,255051__changing-direction-656-13-0
False,"Can you hear me? Stan, Stan! Bazi.",Can you do that?,255051__changing-direction,255051__changing-direction-656-12,255051__changing-direction-656-17-2
True,"Stan, Stan! Bazi. Brad is not married tothat woman, he’s rescuing her from making a mistake, do you understand?",He’s not married to her?,255051__changing-direction,255051__changing-direction-656-13,255051__changing-direction-656-14-0
False,"Stan, Stan! Bazi. Brad is not married tothat woman, he’s rescuing her from making a mistake, do you understand?",Can you do that?,255051__changing-direction,255051__changing-direction-656-13,255051__changing-direction-656-17-2
True,Please speak in English so the men who rescued MaMzizi can understand. I couldn’t marry him. Being married to him would have killed me.,Why did you agree to marry him?,255051__changing-direction,255051__changing-direction-658-2,255051__changing-direction-658-3-0
False,Please speak in English so the men who rescued MaMzizi can understand. I couldn’t marry him. Being married to him would have killed me.,What will you do?,255051__changing-direction,255051__changing-direction-658-2,255051__changing-direction-658-5-1
True,"I can’t go back there, I’d rather die than do that. Maybe I’ll kill myself. That’s stupid.",What else will I do?,255051__changing-direction,255051__changing-direction-658-7,255051__changing-direction-658-8-0
False,"I can’t go back there, I’d rather die than do that. Maybe I’ll kill myself. That’s stupid.",Will you be safe when you return to your home?,255051__changing-direction,255051__changing-direction-658-7,255051__changing-direction-659-10-0
True,"Get a job, and get yourself a life. My family will have to return the cattle. If you get a good job, you can pay for your father’s hospitalisation.",Can he not qualify for funding from some organisations?,255051__changing-direction,255051__changing-direction-658-11,255051__changing-direction-658-12-0
False,"Get a job, and get yourself a life. My family will have to return the cattle. If you get a good job, you can pay for your father’s hospitalisation.",Will you be safe when you return to your home?,255051__changing-direction,255051__changing-direction-658-11,255051__changing-direction-659-10-0
True,I have contacts with NGOs. I can talk to some of them and see if they can’t help your father. You’re all so kind.,What’s your name?,255051__changing-direction,255051__changing-direction-659-5,255051__changing-direction-659-6-0
False,I have contacts with NGOs. I can talk to some of them and see if they can’t help your father. You’re all so kind.,"Stan, are you married?",255051__changing-direction,255051__changing-direction-659-5,255051__changing-direction-660-0-0
True,"Nothando. Welcome to Joburg, Nothando. Let’s eat.",Will you be safe when you return to your home?,255051__changing-direction,255051__changing-direction-659-9,255051__changing-direction-659-10-0
False,"Nothando. Welcome to Joburg, Nothando. Let’s eat.",Can he not qualify for funding from some organisations?,255051__changing-direction,255051__changing-direction-659-9,255051__changing-direction-658-12-0
True,"Your brothers were in the church and they saw everything. They won’t let our property be destroyed. They are big, strong men, no one will want to mess with them.",My brothers?,255051__changing-direction,255051__changing-direction-659-11,255051__changing-direction-659-12-0
False,"Your brothers were in the church and they saw everything. They won’t let our property be destroyed. They are big, strong men, no one will want to mess with them.",Who are you married to?,255051__changing-direction,255051__changing-direction-659-11,255051__changing-direction-660-7-0
True,"Stan, are you married? Yes.",Is Bazi your wife?,255051__changing-direction,255051__changing-direction-660-1,255051__changing-direction-660-2-0
False,"Stan, are you married? Yes.",Will you be safe when you return to your home?,255051__changing-direction,255051__changing-direction-660-1,255051__changing-direction-659-10-0
True,"I’ve watched the way you interact with her and talk to her. You even bathed together at my home. If you’re not yet married to each other, you need to get round to it.",Who are you married to?,255051__changing-direction,255051__changing-direction-660-6,255051__changing-direction-660-7-0
False,"I’ve watched the way you interact with her and talk to her. You even bathed together at my home. If you’re not yet married to each other, you need to get round to it.",Will you be safe when you return to your home?,255051__changing-direction,255051__changing-direction-660-6,255051__changing-direction-659-10-0
True,"You even bathed together at my home. If you’re not yet married to each other, you need to get round to it. Who are you married to?",Are you ashamed of your wife?,255051__changing-direction,255051__changing-direction-660-7,255051__changing-direction-660-8-0
False,"You even bathed together at my home. If you’re not yet married to each other, you need to get round to it. Who are you married to?","Stan, are you married?",255051__changing-direction,255051__changing-direction-660-7,255051__changing-direction-660-0-0
True,Who are you married to? Are you ashamed of your wife? No!,Who is she?,255051__changing-direction,255051__changing-direction-660-9,255051__changing-direction-660-10-0
False,Who are you married to? Are you ashamed of your wife? No!,Is Bazi your wife?,255051__changing-direction,255051__changing-direction-660-9,255051__changing-direction-660-2-0
True,"Bazi, I noticed a ring on your wedding finger. You need to get rid of it, so Stan can put one on you when he marries you. Stan and I can’t marry each other.",Why not?,255051__changing-direction,255051__changing-direction-660-12,255051__changing-direction-660-13-0
False,"Bazi, I noticed a ring on your wedding finger. You need to get rid of it, so Stan can put one on you when he marries you. Stan and I can’t marry each other.",Why are you keeping it a secret?,255051__changing-direction,255051__changing-direction-660-12,255051__changing-direction-660-19-0
True,"We’re married to other people. You didn’t tell me! Sorry, Ma.",Do your father and his people know?,255051__changing-direction,255051__changing-direction-660-16,255051__changing-direction-660-17-0
